text,label
Traffic Congestion/Gridlock Street/Sidewalk ARCHER AVENUE ARCHER AVENUE,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 129 STREET 129 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 362 WEST 116 STREET WEST 116 STREET,MISSING_SIGNAGE
Street Sign - Damaged Do Not Enter Street 1000 CLOVE ROAD CLOVE ROAD,MISSING_SIGNAGE
Traffic Congestion/Gridlock Street/Sidewalk EAST KINGSBRIDGE ROAD EAST KINGSBRIDGE ROAD,OTHER
"Street Sign - Damaged No Parking, Standing, Stopping Street 51-24 BEACH CHANNEL DRIVE BEACH CHANNEL DRIVE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 12 STREET 12 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged St Name - Attached to Pole Street MADISON STREET MADISON STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 821 7 AVENUE 7 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  416 CATON AVENUE CATON AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  HUDSON RIVER GREENWAY HUDSON RIVER GREENWAY,POOR_LIGHTING
Street Light Condition Street Light Out  10 OCEAN PARKWAY OCEAN PARKWAY,POOR_LIGHTING
Traffic Congestion/Gridlock Street/Sidewalk 168 STREET 168 STREET,OTHER
Illegal Parking Blocked Crosswalk Street/Sidewalk 39-01 56 STREET 56 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 59 PLACE 59 PLACE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1588 EAST   58 STREET EAST   58 STREET,POOR_LIGHTING
"Street Sign - Damaged No Parking, Standing, Stopping Street 1654 73 STREET 73 STREET",MISSING_SIGNAGE
Street Light Condition Street Light Out  430 RIDGEWOOD AVENUE RIDGEWOOD AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 100 DEKALB AVENUE DEKALB AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 243-62 145 AVENUE 145 AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 4002 NEW UTRECHT AVENUE NEW UTRECHT AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged One Way Street 35-57 33 STREET 33 STREET,MISSING_SIGNAGE
"Street Sign - Damaged No Parking, Standing, Stopping Street 38-11 33 STREET 33 STREET",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 18-19 154 STREET 154 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 197 WYCKOFF STREET WYCKOFF STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2519 VOORHIES AVENUE VOORHIES AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2802 VOORHIES AVENUE VOORHIES AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 68-11 GARFIELD AVENUE GARFIELD AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1481 67 STREET 67 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 72-50 COOPER AVENUE COOPER AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  25 4 AVENUE 4 AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  121 FORT GREENE PLACE FORT GREENE PLACE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 226 STREET 226 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  712 OAKLAND PLACE OAKLAND PLACE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 102-01 ALSTYNE AVENUE ALSTYNE AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1100 TAYLOR AVENUE TAYLOR AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk CENTRE STREET CENTRE STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 105-26 OTIS AVENUE OTIS AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk EAST 85 STREET EAST 85 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  193 ST 193 ST,POOR_LIGHTING
Street Light Condition Street Light Out  QUEENS BOULEVARD QUEENS BOULEVARD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 2040 HOBART AVENUE HOBART AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1195 EAST 214 STREET EAST 214 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  PS  165 PS  165,POOR_LIGHTING
Street Light Condition Street Light Out  PS201 PLGD PS201 PLGD,POOR_LIGHTING
Street Light Condition Street Light Out  1195 UNION STREET UNION STREET,POOR_LIGHTING
Street Light Condition Street Light Out  CUNNINGHAM PARK CUNNINGHAM PARK,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 ANGELA DRIVE ANGELA DRIVE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 219-75 74 AVENUE 74 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 7224 AVENUE T AVENUE T,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  24 ROCKVILLE AVENUE ROCKVILLE AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 21-43 SHORE BOULEVARD SHORE BOULEVARD,UNSAFE_CROSSWALK
Street Sign - Damaged Bus Stop Street 206 WEST 231 STREET WEST 231 STREET,MISSING_SIGNAGE
Traffic Chronic Stoplight Violation Street/Sidewalk 645 EAST 188 STREET EAST 188 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 90 STREET 90 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk WEST 166 STREET WEST 166 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 109 STREET 109 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 6701 11 AVENUE 11 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  100-13 88 AVENUE 88 AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 43-02 162 STREET 162 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Lamp Missing  BRUNSWICK AVENUE BRUNSWICK AVENUE,POOR_LIGHTING
Street Light Condition Street Light Lamp Dim  505 NEWPORT STREET NEWPORT STREET,POOR_LIGHTING
Street Light Condition Street Light Out  383 EAST   14 STREET EAST   14 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 2206 HOLLAND AVENUE HOLLAND AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  292 WILLOW POND ROAD WILLOW POND ROAD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 41-02 161 STREET 161 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  25-36 154 STREET 154 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1149 MORRIS AVENUE MORRIS AVENUE,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk 243 BEDELL AVENUE BEDELL AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 295 PROSPECT AVENUE PROSPECT AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 92-02 91 AVENUE 91 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 454 BEDFORD AVENUE BEDFORD AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  29 GLENWOOD AVENUE GLENWOOD AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 149-19 CENTREVILLE STREET CENTREVILLE STREET,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk 227 STREET 227 STREET,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk RICHMOND AVENUE RICHMOND AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 111 AVENUE 111 AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  718 BECK STREET BECK STREET,POOR_LIGHTING
Street Light Condition Street Light Out  147-30 224 STREET 224 STREET,POOR_LIGHTING
Traffic Drag Racing Street/Sidewalk JAMAICA AVENUE JAMAICA AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1363 EAST SECOND STREET EAST SECOND STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  20-12 47 STREET 47 STREET,POOR_LIGHTING
Street Light Condition Street Light Out  80-35 88 AVENUE 88 AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 37-18 BROADWAY BROADWAY,UNSAFE_CROSSWALK
Street Light Condition Lamppost Wire Exposed  48 ST 48 ST,POOR_LIGHTING
Street Sign - Dangling School Crossing Street 511 BRUCKNER BOULEVARD BRUCKNER BOULEVARD,MISSING_SIGNAGE
Street Light Condition Lamppost Leaning  2702 STILLWELL AVENUE STILLWELL AVENUE,POOR_LIGHTING
Street Sign - Dangling Street Cleaning - ASP Street 72-58 MAIN STREET MAIN STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 77 CHEROKEE PLACE CHEROKEE PLACE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  205 MIDWOOD STREET MIDWOOD STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 1440 YORK AVENUE YORK AVENUE,UNSAFE_CROSSWALK
"Street Sign - Damaged No Parking, Standing, Stopping Street 535 92 STREET 92 STREET",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 538 WEST 217 STREET WEST 217 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 101-03 78 STREET 78 STREET,UNSAFE_CROSSWALK
Traffic Chronic Speeding Street/Sidewalk 195 LAMPORT BOULEVARD LAMPORT BOULEVARD,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 69-40 YELLOWSTONE BOULEVARD YELLOWSTONE BOULEVARD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 107 EAST 14 STREET EAST 14 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 30-64 83 STREET 83 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 3478 EAST TREMONT AVENUE EAST TREMONT AVENUE,UNSAFE_CROSSWALK
"Street Sign - Missing No Parking, Standing, Stopping Street 1214 OCEAN PARKWAY OCEAN PARKWAY",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 267 7 AVENUE 7 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2825 WEBB AVENUE WEBB AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 332 EAST 188 STREET EAST 188 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 547 EAST 184 STREET EAST 184 STREET,UNSAFE_CROSSWALK
Street Light Condition New Con Ed Service Request  NORDEN STREET NORDEN STREET,POOR_LIGHTING
Street Light Condition Street Light Out  2907 GRACE AVENUE GRACE AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 82-68 164 STREET 164 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  531 SHEFFIELD AVENUE SHEFFIELD AVENUE,POOR_LIGHTING
Street Light Condition New Con Ed Service Request  RICHMOND ROAD RICHMOND ROAD,POOR_LIGHTING
Street Sign - Missing Other/Unknown Street 2-24 50 AVENUE 50 AVENUE,MISSING_SIGNAGE
Street Light Condition Street Light Out  321 EAST  178 STREET EAST  178 STREET,POOR_LIGHTING
Street Light Condition Multiple Street Lights Out  2 HYLAN BOULEVARD HYLAN BOULEVARD,POOR_LIGHTING
Street Light Condition Street Light Out  165 BENNETT AVENUE BENNETT AVENUE,POOR_LIGHTING
Street Light Condition Multiple Street Lights Out  KATAN AVENUE KATAN AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  807 5 AVENUE 5 AVENUE,POOR_LIGHTING
Street Light Condition Street Light Out  106-02 UNION HALL STREET UNION HALL STREET,POOR_LIGHTING
Street Sign - Missing Stop Street 115-01 126 STREET 126 STREET,MISSING_SIGNAGE
Traffic Signal Condition Conduit   ,MISSING_SIGNAGE
Street Light Condition Street Light Out  321 12 STREET 12 STREET,POOR_LIGHTING
Street Light Condition Foreign Attachment On Lamppost   ,POOR_LIGHTING
Street Sign - Damaged Construction Street 168 PLACE 168 PLACE,MISSING_SIGNAGE
Street Sign - Dangling Other/Unknown Street DITMAS AVENUE DITMAS AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 21-44 44 ROAD 44 ROAD,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  261 WEST  138 STREET WEST  138 STREET,POOR_LIGHTING
"Street Sign - Damaged No Parking, Standing, Stopping Street 158 PROSPECT PARK SOUTHWEST PROSPECT PARK SOUTHWEST",MISSING_SIGNAGE
Street Light Condition Street Light Out  1546 CANARSIE ROAD CANARSIE ROAD,POOR_LIGHTING
Street Light Condition Street Light Out  BKLYN QUEENS EXPY BKLYN QUEENS EXPY,POOR_LIGHTING
Street Light Condition Street Light Out  48-29 203 STREET 203 STREET,POOR_LIGHTING
Traffic Drag Racing Street/Sidewalk 49-12 20 AVENUE 20 AVENUE,SPEEDING
Illegal Parking Blocked Crosswalk Street/Sidewalk 199 TEN EYCK WALK TEN EYCK WALK,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 7805 RIDGE BOULEVARD RIDGE BOULEVARD,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 178 76 STREET 76 STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  29-56 BAYSWATER AVENUE BAYSWATER AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 30-02 42 STREET 42 STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Other/Unknown Street 58-15 58 PLACE 58 PLACE,MISSING_SIGNAGE
Street Light Condition Street Light Out  690 LEFFERTS AVENUE LEFFERTS AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 310 EAST HOUSTON STREET EAST HOUSTON STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Lamp Dim  12-10 BELL BOULEVARD BELL BOULEVARD,POOR_LIGHTING
Street Sign - Damaged Detour Street RIVERSIDE DRIVE RIVERSIDE DRIVE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk GOBLE PLACE GOBLE PLACE,UNSAFE_CROSSWALK
Street Sign - Damaged St Name - Attached to Pole Street FULTON STREET FULTON STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 429 WYTHE AVENUE WYTHE AVENUE,UNSAFE_CROSSWALK
Street Sign - Missing Other/Unknown Street 3875 WALDO AVENUE WALDO AVENUE,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 247-16 86 AVENUE 86 AVENUE,MISSING_SIGNAGE
Street Light Condition Street Light Out  CATON AVENUE CATON AVENUE,POOR_LIGHTING
Street Sign - Damaged Other/Unknown Street 32-02 QUEENS BOULEVARD QUEENS BOULEVARD,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 77 4 AVENUE 4 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2 STREET 2 STREET,UNSAFE_CROSSWALK
Traffic Congestion/Gridlock Street/Sidewalk AUDUBON AVENUE AUDUBON AVENUE,OTHER
Traffic Chronic Stoplight Violation Street/Sidewalk 158 SACKETT STREET SACKETT STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 16 PUTNAM AVENUE PUTNAM AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged One Way Street 501 HUNTS POINT AVENUE HUNTS POINT AVENUE,MISSING_SIGNAGE
Street Sign - Damaged Stop Street ASTOR AVENUE ASTOR AVENUE,MISSING_SIGNAGE
Street Light Condition Street Light Out  375 JEFFERSON AVENUE JEFFERSON AVENUE,POOR_LIGHTING
Street Sign - Damaged St Name - Attached to Pole Street 11-17 166 STREET 166 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2551 WEST 16 STREET WEST 16 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2147 BATH AVENUE BATH AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged School Crossing Street 245 BEACH 79 STREET BEACH 79 STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  1033 67 STREET 67 STREET,POOR_LIGHTING
Street Sign - Dangling Street Cleaning - ASP Street 1 EAST 75 STREET EAST 75 STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  69-30 AUSTIN STREET AUSTIN STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk MINNA STREET MINNA STREET,UNSAFE_CROSSWALK
Street Sign - Damaged Stop Street 109-15 98 STREET 98 STREET,MISSING_SIGNAGE
Street Sign - Missing Other/Unknown Street 150 6 AVENUE 6 AVENUE,MISSING_SIGNAGE
"Street Sign - Missing No Parking, Standing, Stopping Street 700 KENT AVENUE KENT AVENUE",MISSING_SIGNAGE
Street Light Condition Street Light Out  14 TYLER AVENUE TYLER AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 24 STREET 24 STREET,UNSAFE_CROSSWALK
"Street Sign - Damaged No Parking, Standing, Stopping Street 20 LAUREL HILL TERRACE LAUREL HILL TERRACE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 368 VAN BRUNT STREET VAN BRUNT STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1856 51 STREET 51 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk CROMWELL AVENUE CROMWELL AVENUE,UNSAFE_CROSSWALK
Street Sign - Missing St Name - Attached to Pole Street HENDRIX STREET HENDRIX STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 95-40 CULLODEN PLACE CULLODEN PLACE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  83-55 LEFFERTS BOULEVARD LEFFERTS BOULEVARD,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 805 ATLANTIC AVENUE ATLANTIC AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1687 RALPH AVENUE RALPH AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 121 HART STREET HART STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 54-25 SKILLMAN AVENUE SKILLMAN AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 42-22 NATIONAL STREET NATIONAL STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  109-02 UNION HALL STREET UNION HALL STREET,POOR_LIGHTING
Street Light Condition Street Light Out  471 78 STREET 78 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 758 FULTON STREET FULTON STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 72-01 160 STREET 160 STREET,UNSAFE_CROSSWALK
Traffic Signal Condition Detector Sensor  LATOURETTE GOLF COURSE LATOURETTE GOLF COURSE,MISSING_SIGNAGE
Street Sign - Damaged One Way Street 91 STREET 91 STREET,MISSING_SIGNAGE
Street Sign - Missing Stop Street 83 AVENUE D AVENUE D,MISSING_SIGNAGE
Street Sign - Damaged Stop Street 3020 SEAGIRT AVENUE SEAGIRT AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 707 BEACH NINTH STREET BEACH NINTH STREET,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street 112 BEACH 29 STREET BEACH 29 STREET,MISSING_SIGNAGE
Street Sign - Dangling One Way Street 112 BEACH 29 STREET BEACH 29 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 2400 RICHMOND ROAD RICHMOND ROAD,UNSAFE_CROSSWALK
"Street Sign - Damaged No Parking, Standing, Stopping Street 58-15 58 PLACE 58 PLACE",MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 141-01 116 AVENUE 116 AVENUE,UNSAFE_CROSSWALK
Street Sign - Dangling Other/Unknown Street 598 EAST GUNHILL ROAD EAST GUNHILL ROAD,MISSING_SIGNAGE
"Street Sign - Dangling No Parking, Standing, Stopping Street 314 PACIFIC STREET PACIFIC STREET",MISSING_SIGNAGE
Street Light Condition Street Light Out  73-35 LITTLE NECK PARKWAY LITTLE NECK PARKWAY,POOR_LIGHTING
Street Sign - Missing Street Cleaning - ASP Street 93-01 ROOSEVELT AVENUE ROOSEVELT AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 160 RIVERSIDE DRIVE RIVERSIDE DRIVE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 45 STREET 45 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 158 ROEBLING STREET ROEBLING STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 50-27 CELTIC AVENUE CELTIC AVENUE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  544 BEACH  125 STREET BEACH  125 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 42-01 31 AVENUE 31 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 158-02 72 AVENUE 72 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 21 AVENUE 21 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk FRISBY AVENUE FRISBY AVENUE,UNSAFE_CROSSWALK
Street Sign - Damaged Stop Street 56-52 64 STREET 64 STREET,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk VAN NEST AVENUE VAN NEST AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 97-17 99 AVENUE 99 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 72-02 160 STREET 160 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 258 THIRD AVENUE THIRD AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk AVENUE V AVENUE V,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 1685 NELSON AVENUE NELSON AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 225 EAST 149 STREET EAST 149 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 21-62 80 STREET 80 STREET,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk ELIOT AVENUE ELIOT AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 95-03 103 STREET 103 STREET,UNSAFE_CROSSWALK
Street Sign - Dangling Bus Stop Street EAST TREMONT AVENUE EAST TREMONT AVENUE,MISSING_SIGNAGE
Street Sign - Dangling St Name - Attached to Pole Street REVILLE STREET REVILLE STREET,MISSING_SIGNAGE
Street Sign - Dangling St Name - Attached to Pole Street GIFFORD AVENUE GIFFORD AVENUE,MISSING_SIGNAGE
Illegal Parking Blocked Crosswalk Street/Sidewalk 413 ETNA STREET ETNA STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  SEDGWICK AVENUE SEDGWICK AVENUE,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 95 AVENUE 95 AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 60-40 60 DRIVE 60 DRIVE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk OCEAN PARKWAY OCEAN PARKWAY,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 47-40 59 PLACE 59 PLACE,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  1123 37 STREET 37 STREET,POOR_LIGHTING
Street Sign - Dangling Stop Street KAPPOCK STREET KAPPOCK STREET,MISSING_SIGNAGE
Street Light Condition Street Light Out  34-41 77 STREET 77 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk AVENUE I AVENUE I,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 2817 ATLANTIC AVENUE ATLANTIC AVENUE,UNSAFE_CROSSWALK
Illegal Parking Blocked Crosswalk Street/Sidewalk 51-39 65 PLACE 65 PLACE,UNSAFE_CROSSWALK
Traffic Drag Racing Street/Sidewalk SOUNDVIEW AVENUE SOUNDVIEW AVENUE,SPEEDING
Street Light Condition Street Light Out  67-20 198 STREET 198 STREET,POOR_LIGHTING
Illegal Parking Blocked Crosswalk Street/Sidewalk 70 HULL STREET HULL STREET,UNSAFE_CROSSWALK
Street Light Condition Street Light Out  70 ROSE AVENUE ROSE AVENUE,POOR_LIGHTING
